peer_id,distance,time,type,error,extra
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3048,*main.DiscoveredPeer,false,00532f74f072ec47b72a9d57c4c07c97745482271265b15d3d5fc36084c14ff9
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,005463b9d63eb0424c94fe240fecb0d77adad951fe14199346e4cb31cc7112c4
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,005e638c14482c0be1449a83b294ed7bb0815a63c0deebbaff795655038b1bb3
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,00625181663047cd5d35755551df94b5e8294daa3f2ed22524e528d9b0a00993
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,006cb45793209d13bd4e5520f136e836c8fd7084ff2c6b574f32e22805be400a
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,007bc89899debcbf11fbf98fcf453bf433b9b0e8c7876337a78fc20d4f91c693
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,00813470d1506dc01d72d1dfe35b22b64dd3e3e5369ad94f4723ad7deb444c24
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,0089de0784d56ab535ebfd25cc92ea049ae3c0784392a82400c89d704f9a9a44
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,008b5a2c270e81a78add7398e8759bf3cd2fa66361f603d605199d0eed2625e9
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,7.3049,*main.DiscoveredPeer,false,008bf66060c18e6f2d5aa161bff017661bba9c5e7e36b3d3585199385e14d990
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,16.2111,*main.OpenedStream,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,16.2136,*main.ClosedStream,false,/p2p/id/delta/1.0.0
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,29.3045,*main.ClosedStream,false,/ipfs/kad/1.0.0
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,29.3045,*main.DisconnectedEvent,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,55.9993,*main.SendMessageStart,false,ADD_PROVIDER
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.0002,*main.OpenStreamStart,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.0013,*main.OpenStreamEnd,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.0013,*main.OpenStreamStart,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.0015,*main.DialStart,false,/ip4/117.146.54.23/tcp/42649
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.0015,*main.DialStart,false,/ip4/127.0.0.1/tcp/42649
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.0037,*main.DialEnd,true,/ip4/127.0.0.1/tcp/42649
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.8938,*main.DialEnd,false,/ip4/117.146.54.23/tcp/42649
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.8940,*main.ConnectedEvent,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.8942,*main.OpenedStream,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.8942,*main.OpenedStream,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,56.8949,*main.ClosedStream,false,/ipfs/id/1.0.0
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,57.1089,*main.ClosedStream,false,/ipfs/id/1.0.0
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,57.1089,*main.OpenedStream,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,57.1090,*main.OpenStreamEnd,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,57.1090,*main.SendMessageEnd,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,89.3115,*main.DisconnectedEvent,false,
QmNqRWjhVanPKD9bWdPLQdedDDfnXtKdejNKrJkSDH6Xmw,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575,89.3115,*main.ClosedStream,false,/ipfs/kad/1.0.0
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,5.2622,*main.DialStart,false,/ip4/119.198.141.107/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,5.2623,*main.DialStart,false,/ip4/127.0.0.1/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,5.2626,*main.DialEnd,true,/ip4/127.0.0.1/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,5.9899,*main.DialEnd,true,/ip4/119.198.141.107/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,5.9905,*main.SendRequestStart,false,FIND_NODE
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,5.9906,*main.OpenStreamStart,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,5.9929,*main.DialStart,false,/ip4/119.198.141.107/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.0734,*main.DialEnd,false,/ip4/119.198.141.107/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.0735,*main.OpenedStream,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.0735,*main.ConnectedEvent,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.0736,*main.OpenedStream,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.0738,*main.ClosedStream,false,/ipfs/id/1.0.0
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.3466,*main.OpenedStream,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.3466,*main.ClosedStream,false,/ipfs/id/1.0.0
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.3467,*main.OpenStreamEnd,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.3467,*main.OpenStreamStart,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.3467,*main.OpenStreamEnd,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6145,*main.SendRequestEnd,false,FIND_NODE
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6145,*main.DiscoveredPeer,false,0000283f25ef1d18235a6ff42dab445365c889dfbf84f00c12951e1dc6cd3546
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,000207a9f5e5f6021348cb72d1b1d93d118f45d16960f7c522670a3c20d3c770
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,000979e6bda267138e68f7500d0c30c8021186069b7d1f5684cab3c72fb024de
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,000b08ba3c6bf3e97b0367469e2325ae41df5661861506609cf004f0ad2dba41
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,002cfc2559cf75b5ffc6244592f3c47e063e0bfcae9d495a23af537968032ec4
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,002d57a4b113ece9c95f5dcc0e9a6f539ccab1501a7d98a42cb5d6ad0d430f99
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,00322d78163f3c6145ed3b6b16e00d56a2b22e5b38786af9348b648f247c03ae
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,003ea9f1e3f5aada02628c5bcb4491df65044e127f50f014f26824a33700e991
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,00515737aa70664646e40425ccf846ab1901da61bda9b4da4bff6808682bb3e5
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6146,*main.DiscoveredPeer,false,00532f74f072ec47b72a9d57c4c07c97745482271265b15d3d5fc36084c14ff9
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6147,*main.DiscoveredPeer,false,005463b9d63eb0424c94fe240fecb0d77adad951fe14199346e4cb31cc7112c4
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6147,*main.DiscoveredPeer,false,005e638c14482c0be1449a83b294ed7bb0815a63c0deebbaff795655038b1bb3
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6147,*main.DiscoveredPeer,false,00625181663047cd5d35755551df94b5e8294daa3f2ed22524e528d9b0a00993
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6147,*main.DiscoveredPeer,false,006cb45793209d13bd4e5520f136e836c8fd7084ff2c6b574f32e22805be400a
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6147,*main.DiscoveredPeer,false,006ee5812fbd29360547cc81c9ea490bfffad2d35c8c951623460df7da08a575
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6147,*main.DiscoveredPeer,false,007bc89899debcbf11fbf98fcf453bf433b9b0e8c7876337a78fc20d4f91c693
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6148,*main.DiscoveredPeer,false,00813470d1506dc01d72d1dfe35b22b64dd3e3e5369ad94f4723ad7deb444c24
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6149,*main.DiscoveredPeer,false,008139dc36ff0fb1b7ad630480fc24f188ec312abf17c1e0d81ae181fbf0be0c
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6149,*main.DiscoveredPeer,false,0089de0784d56ab535ebfd25cc92ea049ae3c0784392a82400c89d704f9a9a44
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,7.6149,*main.DiscoveredPeer,false,008b5a2c270e81a78add7398e8759bf3cd2fa66361f603d605199d0eed2625e9
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,16.2113,*main.OpenedStream,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,16.2117,*main.ClosedStream,false,/p2p/id/delta/1.0.0
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,46.7429,*main.DisconnectedEvent,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,46.7429,*main.ClosedStream,false,/ipfs/kad/1.0.0
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,55.9992,*main.SendMessageStart,false,ADD_PROVIDER
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,55.9998,*main.OpenStreamStart,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,55.9998,*main.OpenStreamEnd,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,55.9998,*main.OpenStreamStart,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,56.0011,*main.DialStart,false,/ip4/119.198.141.107/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,56.0012,*main.DialStart,false,/ip4/127.0.0.1/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,56.0034,*main.DialEnd,true,/ip4/127.0.0.1/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.0957,*main.DialEnd,false,/ip4/119.198.141.107/tcp/54295
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.0958,*main.ConnectedEvent,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.0958,*main.OpenedStream,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.1077,*main.OpenedStream,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.1080,*main.ClosedStream,false,/ipfs/id/1.0.0
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.3703,*main.OpenedStream,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.3703,*main.ClosedStream,false,/ipfs/id/1.0.0
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.3704,*main.OpenStreamEnd,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,57.3704,*main.SendMessageEnd,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,87.3127,*main.DisconnectedEvent,false,
Qma6NftkCBtCkD6NxGUVGaiJPnYMAUbFhPvPDTu2PJKtZa,004bd325e1efc5899ff76a90856c507e9826dd0cf6d71de61c4a80e03b351607,87.3128,*main.ClosedStream,false,/ipfs/kad/1.0.0
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,3.9462,*main.DialStart,false,/ip4/35.190.146.54/tcp/4001
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,3.9462,*main.DialStart,false,/ip6/::1/tcp/4001
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,3.9462,*main.DialStart,false,/ip4/127.0.0.1/tcp/4001
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,3.9467,*main.DialEnd,true,/ip4/127.0.0.1/tcp/4001
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,3.9467,*main.DialEnd,true,/ip6/::1/tcp/4001
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.3964,*main.DialEnd,false,/ip4/35.190.146.54/tcp/4001
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.3965,*main.ConnectedEvent,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.3965,*main.OpenedStream,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.3965,*main.OpenedStream,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.3968,*main.ClosedStream,false,/ipfs/id/1.0.0
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.5111,*main.ClosedStream,false,/ipfs/id/1.0.0
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.5111,*main.SendRequestStart,false,FIND_NODE
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.5113,*main.OpenStreamStart,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.5113,*main.OpenedStream,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.5113,*main.OpenStreamEnd,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.5113,*main.OpenStreamStart,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.5114,*main.OpenStreamEnd,false,
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.7359,*main.SendRequestEnd,false,FIND_NODE
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.7359,*main.DiscoveredPeer,false,0000283f25ef1d18235a6ff42dab445365c889dfbf84f00c12951e1dc6cd3546
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.7360,*main.DiscoveredPeer,false,000207a9f5e5f6021348cb72d1b1d93d118f45d16960f7c522670a3c20d3c770
12D3KooWSkQq9uJRSj8cib8X6RKYWb6SZd3GbAUJBrudneLbjhhG,0257c9cdc628fb8571709edddee3e49d4f909498386370ef3e4e98f64a35cfc6,4.7360,*main.DiscoveredPeer,false,000b08ba3c6bf3e97b0367469e2325ae41df5661861506609cf004f0ad2dba41
