peer_id,distance,time,type,has_error,error,extra
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.380324,*main.DialStart,false,,/ip4/116.203.63.102/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.380311,*main.DialStart,false,,/ip4/127.0.0.1/tcp/8001/ws
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.380324,*main.DialStart,false,,/ip6/::1/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.380302,*main.DialStart,false,,/ip4/127.0.0.1/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.380290,*main.DialStart,false,,/ip6/2a01:4f8:c2c:ebe::1/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.380078,*main.DialEnd,true,dial tcp 127.0.0.1:8001: connect: connection refused,/ip4/127.0.0.1/tcp/8001/ws
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.379944,*main.DialEnd,true,dial tcp4 127.0.0.1:4001: connect: connection refused,/ip4/127.0.0.1/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.379930,*main.DialEnd,true,dial tcp6 [::1]:4001: connect: connection refused,/ip6/::1/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.294161,*main.DialEnd,false,,/ip4/116.203.63.102/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.294022,*main.DialEnd,true,failed to negotiate stream multiplexer: context canceled,/ip6/2a01:4f8:c2c:ebe::1/tcp/4001
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.272574,*main.SendRequestStart,false,,FIND_NODE
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.272548,*main.OpenStreamStart,false,,/ipfs/kad/1.0.0
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.272505,*main.OpenStreamEnd,false,,/ipfs/kad/1.0.0
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.272503,*main.OpenStreamStart,false,,/ipfs/kad/1.0.0
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.272502,*main.OpenStreamEnd,false,,/ipfs/kad/1.0.0
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250999,*main.SendRequestEnd,false,,FIND_NODE
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250953,*main.DiscoveredPeer,false,,6773178e3f2f6995d3ed422e0b72d8233aad86e4bb106358050feeffaf23da2e
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250951,*main.DiscoveredPeer,false,,675f632f92941900a1c6dde410dcb8490ee6b78b2765f71de81fa73df0741587
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250951,*main.DiscoveredPeer,false,,675d55394cbd5a9c3d3d8d72069959f90729f4d3ea9bfdb83c75ca099b01d28d
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250950,*main.DiscoveredPeer,false,,6750b887bd8979977dbd3f03a57c7e43e8be70425f884256c295cf998e013c9f
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250950,*main.DiscoveredPeer,false,,67441fda2f34a3ca37cc1cacb3fa3399a1a347607afb50185e2e5e40660a5134
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250950,*main.DiscoveredPeer,false,,6739be32b08f8fc8891f04ba9926213229ee0bb8fdadc5cdd16477db6bd8f1d5
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250949,*main.DiscoveredPeer,false,,6734f4b1d8d1e0cba6fd3886f3cc7e5e065c09e5817038bf9551ac3e0cd243e3
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250949,*main.DiscoveredPeer,false,,6734515bd31e28579d06ee477196e86fdd4b0ccb1721731f191e407f47435bc2
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250949,*main.DiscoveredPeer,false,,673584924860cb265489cd38ccb7dc3101b96033c9ed9d419e6b5a12686d1142
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250949,*main.DiscoveredPeer,false,,672366c5221f2e008c26640a5584bcd866aed39e3864aad4b6bd711f91b51bf1
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250948,*main.DiscoveredPeer,false,,671c5bfcdb912e88e76f5618d34746ebff663345f9501fc6056ef27673929073
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250948,*main.DiscoveredPeer,false,,671d4a35b7d21cb58dfcdb6ac2866c3dfe22103a0dfbb6402f1a205c7e781afa
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250948,*main.DiscoveredPeer,false,,671870c5e024905b100083c5510fd9eba020d6596358f45e2f354ed7f8a467fc
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250948,*main.DiscoveredPeer,false,,67fca2da5816883c5225b317cb4e4198ee7768d510fdc435179063b6f5b3cf1d
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250947,*main.DiscoveredPeer,false,,67f7ab06aa51cc755e6343cac4482971a7c853c460c70ad2b69b7ede2b4ddefc
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250947,*main.DiscoveredPeer,false,,67e632b88fad63e157d30426f8003de2cfad94deb037c799de4b41447857d34a
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250947,*main.DiscoveredPeer,false,,67cd184c5b8dd521e63cfa362cbf7773b3751215230f2a99b1c026b2b6bedce0
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250946,*main.DiscoveredPeer,false,,67b254a3257cbae878112be98736a0ca1d6e288418289f71c61175fc19d32bb7
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250945,*main.DiscoveredPeer,false,,6790187200d1032295d2e255226f2d993853c55c6746b6c88193569a7d285368
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,-4.250945,*main.DiscoveredPeer,false,,678950a52a8f12d40640ed7388cf8d5cdd2c091091063ed88766b42dd9d26256
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.000373,*main.SendRequestStart,false,,FIND_NODE
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.000376,*main.OpenStreamStart,false,,/ipfs/kad/1.0.0
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.000376,*main.OpenStreamEnd,false,,/ipfs/kad/1.0.0
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023126,*main.SendRequestEnd,false,,FIND_NODE
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023161,*main.DiscoveredPeer,false,,001ce98136e57f5dbc820771f72b32dde9ac1ccd4521b6871981f1107c56dc49
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023161,*main.DiscoveredPeer,false,,01b1b287bac3f3897f8cbdc0a964ba37da95e0df5ffc2dcf4a60f5656bb0f44e
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023161,*main.DiscoveredPeer,false,,01c26e9944ac67000f4bcab0265fae0320d0f1ac1e94ed710c254d66b8672ec6
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023162,*main.DiscoveredPeer,false,,0901007aeaa87f6da0882e7f2d76c660808cc4273ed13622a66c51532ad3468f
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023162,*main.DiscoveredPeer,false,,09f44762daba9684bd4f2e518e2131eedea84a2e4e2e8f32a00da9b43eeb2a75
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023167,*main.DiscoveredPeer,false,,0c894949f323f6067162fe3c062fe8806d19a6474d9a2fc9984405979bd9eee4
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023167,*main.DiscoveredPeer,false,,0dccc575fb69859856ff619ccb3f0279f29366e4ff7cce928b762010c4aaac52
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023168,*main.DiscoveredPeer,false,,0ee09d87792589d60dcf8ace96a6620aead224e7a1af82f94e33f30fd83cf361
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023168,*main.DiscoveredPeer,false,,127c773ff4dab193d27bc854dd9d6494838648eca26a22604e7163c7a11472ed
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023168,*main.DiscoveredPeer,false,,1503230e29ea5d17c7977df5ac0d04c54e47c65cda029cbc12a9651449108e06
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023168,*main.DiscoveredPeer,false,,21ca100e5248fb675bd076ecbcaac62df82703f719d5314860f49077f116bfc6
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023169,*main.DiscoveredPeer,false,,22fc9554db50c1fa60200e7d2f8b43341ff1ad2b07d869a78c690f57daf29484
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023169,*main.DiscoveredPeer,false,,2ead8100d438ea67f5d91eeff826dca27bb4868316e7137ac829c5a9a66a2c39
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023169,*main.DiscoveredPeer,false,,3188565193cd7ba2bbd35bb1b2cdc8cb0efb6c48d82bc2fabd1a929e6d26bae3
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023169,*main.DiscoveredPeer,false,,3525f949a49cb264da2ff21c8c86b66eb22d13ea3750a70d3cf77208b04a3c1a
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023170,*main.DiscoveredPeer,false,,37fb77e604978d75c986a60880d423c90951d9725ab28ff51580dc8b8a87d6ba
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023170,*main.DiscoveredPeer,false,,3b6a1aacac157ba5b1d595f8c20afadef8b52845cbb7e11445462b621e5068e1
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023170,*main.DiscoveredPeer,false,,3bc4f195e887627ca616304090f0dd96fafe5dc9d3028ec9a5be39670d3245d8
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023170,*main.DiscoveredPeer,false,,3c6dc231c6a3ee1e2ef362e4b32001c91944d4438e0a89b0bf95cebef7594fed
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,0.023170,*main.DiscoveredPeer,false,,3d90b32c05c13dffdfd1ee884e31cf4ebb8533ff361f073f0557f8699f21cbde
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,4.440229,*main.OpenedStream,false,,
QmdEBDY4KYa2h5jSKywei7puK6uybyCWXxRNV1eWTduMLW,6644f75e82914da0c4e84ac43aa9018c18f16e92c350cc4e8795eeae2bb93904,4.440254,*main.ClosedStream,false,,/p2p/id/delta/1.0.0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-4.303815,*main.DialStart,false,,/ip4/51.81.242.10/tcp/4001
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-4.303793,*main.DialStart,false,,/ip6/::1/tcp/4001
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-4.303768,*main.DialStart,false,,/ip4/127.0.0.1/tcp/4001
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-4.303408,*main.DialEnd,true,dial tcp4 127.0.0.1:4001: connect: connection refused,/ip4/127.0.0.1/tcp/4001
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-4.303403,*main.DialEnd,true,dial tcp6 [::1]:4001: connect: connection refused,/ip6/::1/tcp/4001
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.584014,*main.DialEnd,false,,/ip4/51.81.242.10/tcp/4001
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.402503,*main.SendRequestStart,false,,FIND_NODE
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.402494,*main.OpenStreamStart,false,,/ipfs/kad/1.0.0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.402453,*main.OpenStreamEnd,false,,/ipfs/kad/1.0.0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.402450,*main.OpenStreamStart,false,,/ipfs/kad/1.0.0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.402449,*main.OpenStreamEnd,false,,/ipfs/kad/1.0.0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221713,*main.SendRequestEnd,false,,FIND_NODE
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221660,*main.DiscoveredPeer,false,,675f632f92941900a1c6dde410dcb8490ee6b78b2765f71de81fa73df0741587
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221658,*main.DiscoveredPeer,false,,6750b887bd8979977dbd3f03a57c7e43e8be70425f884256c295cf998e013c9f
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221658,*main.DiscoveredPeer,false,,67441fda2f34a3ca37cc1cacb3fa3399a1a347607afb50185e2e5e40660a5134
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221657,*main.DiscoveredPeer,false,,6739be32b08f8fc8891f04ba9926213229ee0bb8fdadc5cdd16477db6bd8f1d5
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221657,*main.DiscoveredPeer,false,,6734f4b1d8d1e0cba6fd3886f3cc7e5e065c09e5817038bf9551ac3e0cd243e3
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221655,*main.DiscoveredPeer,false,,673584924860cb265489cd38ccb7dc3101b96033c9ed9d419e6b5a12686d1142
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221655,*main.DiscoveredPeer,false,,672366c5221f2e008c26640a5584bcd866aed39e3864aad4b6bd711f91b51bf1
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221654,*main.DiscoveredPeer,false,,671c5bfcdb912e88e76f5618d34746ebff663345f9501fc6056ef27673929073
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221654,*main.DiscoveredPeer,false,,671d4a35b7d21cb58dfcdb6ac2866c3dfe22103a0dfbb6402f1a205c7e781afa
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221653,*main.DiscoveredPeer,false,,67fca2da5816883c5225b317cb4e4198ee7768d510fdc435179063b6f5b3cf1d
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221653,*main.DiscoveredPeer,false,,67f7ab06aa51cc755e6343cac4482971a7c853c460c70ad2b69b7ede2b4ddefc
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221652,*main.DiscoveredPeer,false,,67ec5658c1fa43ca94ba1e6419aaab58696e99cab29d6e11ce26aa65b7ae71b0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221652,*main.DiscoveredPeer,false,,67e632b88fad63e157d30426f8003de2cfad94deb037c799de4b41447857d34a
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221651,*main.DiscoveredPeer,false,,67dd64a85503f058760f70c6e63a990edc1f784e4ab617c91e6347312ab7027d
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221651,*main.DiscoveredPeer,false,,67cd184c5b8dd521e63cfa362cbf7773b3751215230f2a99b1c026b2b6bedce0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221650,*main.DiscoveredPeer,false,,67cae6477b49b81839396e93e1b8e2d1befd8e14a378688a2429f1bedc42bcbd
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221650,*main.DiscoveredPeer,false,,67b254a3257cbae878112be98736a0ca1d6e288418289f71c61175fc19d32bb7
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221649,*main.DiscoveredPeer,false,,6790187200d1032295d2e255226f2d993853c55c6746b6c88193569a7d285368
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,-3.221649,*main.DiscoveredPeer,false,,678950a52a8f12d40640ed7388cf8d5cdd2c091091063ed88766b42dd9d26256
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,0.000413,*main.SendRequestStart,false,,FIND_NODE
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,0.000417,*main.OpenStreamStart,false,,/ipfs/kad/1.0.0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,0.000419,*main.OpenStreamEnd,false,,/ipfs/kad/1.0.0
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,0.182092,*main.SendRequestEnd,false,,FIND_NODE
12D3KooWMN5GM83AtW9gVd7rpBn562hp1AWnLhdSmVo6amGkg5AS,66c80a989a9ffa859ffde2f1ce5c570a6890568d0f37327eea52f0ad9a789fb0,0.182134,*main.DiscoveredPeer,false,,03152d2cbd9dd331471d31e236292f7b2c7146277d68811c59da0bd130a5bdbe
